Phase,Metric,Epoch,Value
train,Loss,0,1.213208224092211
train,Loss,1,0.96113744307132
train,Loss,2,0.7876914129370735
train,Loss,3,0.6532228865793773
train,Loss,4,0.5448805757221722
train,Loss,5,0.45782018240009037
train,Loss,6,0.39737523240702494
train,Loss,7,0.3414779060653278
train,Loss,8,0.31260991983470465
train,Loss,9,0.2742988971017656
train,Loss,10,0.2511080593935081
train,Loss,11,0.2254958606901623
train,Loss,12,0.21758933791092464
train,Loss,13,0.19354476070120222
train,Loss,14,0.18247621018616927
train,Loss,15,0.16726945083410966
train,Loss,16,0.1577603897700707
train,Loss,17,0.15309655896964527
train,Loss,18,0.14614391096291088
train,Loss,19,0.13505289676998342
train,Loss,20,0.13271723802955376
train,Loss,21,0.12338696455671674
train,Loss,22,0.12323574766161896
train,Loss,23,0.11762927552419049
train,Loss,24,0.1132327135474909
train,Loss,25,0.11628988797643355
train,Loss,26,0.09964217396364325
train,Loss,27,0.10295682254114322
train,Loss,28,0.09577959407830522
train,Loss,29,0.09802531309071041
train,Loss,30,0.09218635906775792
train,Loss,31,0.08808535160053343
train,Loss,32,0.09172683493012473
train,Loss,33,0.08823931673985153
train,Loss,34,0.08923462188492219
train,Loss,35,0.0896297102084472
train,Loss,36,0.0818582314199635
train,Loss,37,0.07710603726584286
train,Loss,38,0.08172057500286471
train,Loss,39,0.07147607602001656
train,Loss,40,0.07915578372333021
train,Loss,41,0.07706930847572428
train,Loss,42,0.06848967860319785
train,Loss,43,0.067152909313639
train,Loss,44,0.06937644965503187
train,Loss,45,0.07449718194437169
train,Loss,46,0.07548943062179855
train,Loss,47,0.07000353455632216
train,Loss,48,0.06634775245384801
train,Loss,49,0.06692306641932755
train,Loss,50,0.06749271568177002
train,Loss,51,0.06756806497772534
train,Loss,52,0.06587283029442742
train,Loss,53,0.06473832663946918
train,Loss,54,0.067709725571885
train,Loss,55,0.06275393166357562
train,Loss,56,0.06151155579746479
train,Loss,57,0.054809902439869586
train,Loss,58,0.05958281517294901
train,Loss,59,0.06451415928036329
train,Loss,60,0.05875104816541785
train,Loss,61,0.05375275625625536
train,Loss,62,0.06251967121802625
train,Loss,63,0.05486283251749618
train,Loss,64,0.05449229640708793
train,Loss,65,0.05957821979453521
train,Loss,66,0.05059220575328384
train,Loss,67,0.055066083247462906
train,Loss,68,0.05675046718014138
train,Loss,69,0.05618497052983869
train,Loss,70,0.05006955637197409
train,Loss,71,0.05788505013056454
train,Loss,72,0.04877221240617689
train,Loss,73,0.050339525720725455
train,Loss,74,0.058465711772441864
train,Loss,75,0.05241633435001686
train,Loss,76,0.05025917761737392
train,Loss,77,0.052217244037560055
train,Loss,78,0.05201641226276046
train,Loss,79,0.05358115785444776
train,Loss,80,0.04786751136582877
train,Loss,81,0.043630612548440695
train,Loss,82,0.046731368267154766
train,Loss,83,0.04592905801144384
train,Loss,84,0.05383389457572429
train,Loss,85,0.05073829491933187
train,Loss,86,0.04929687506297514
train,Loss,87,0.04943978380123597
train,Loss,88,0.050018791730205216
train,Loss,89,0.05049549171789771
train,Loss,90,0.04307766500416966
train,Loss,91,0.048010004102252424
train,Loss,92,0.045048545203393416
train,Loss,93,0.04129862245394006
train,Loss,94,0.0477700463074836
train,Loss,95,0.041352733764575704
train,Loss,96,0.044964167112041084
train,Loss,97,0.045241382239120345
train,Loss,98,0.04798033592912058
train,Loss,99,0.047976341658449245
train,Dice,0,0.25630485643410966
train,Dice,1,0.313542904066188
train,Dice,2,0.3082369567737693
train,Dice,3,0.694404601518597
train,Dice,4,0.7623332064776194
train,Dice,5,0.7513221005598704
train,Dice,6,0.7475411771308809
train,Dice,7,0.746864283368701
train,Dice,8,0.7458686367386863
train,Dice,9,0.7462820779709589
train,Dice,10,0.7462728853736605
train,Dice,11,0.74667341368539
train,Dice,12,0.7466479064453215
train,Dice,13,0.7496961128144037
train,Dice,14,0.7586036601236888
train,Dice,15,0.7688188425132206
train,Dice,16,0.779354718469438
train,Dice,17,0.7957072194133487
train,Dice,18,0.8150239260423751
train,Dice,19,0.8262200568403516
train,Dice,20,0.8339134944336755
train,Dice,21,0.8476217545214153
train,Dice,22,0.8547731112866175
train,Dice,23,0.861580388886588
train,Dice,24,0.8717506229877472
train,Dice,25,0.8686109951564244
train,Dice,26,0.8682905527807417
train,Dice,27,0.8620254369009108
train,Dice,28,0.8733532336496171
train,Dice,29,0.8748468047096616
train,Dice,30,0.8782895498332524
train,Dice,31,0.8830908700114205
train,Dice,32,0.8782598241454079
train,Dice,33,0.888607240148953
train,Dice,34,0.883235289936974
train,Dice,35,0.8736173020941871
train,Dice,36,0.892993545957974
train,Dice,37,0.8945148204054151
train,Dice,38,0.8896059734480721
train,Dice,39,0.894236051610538
train,Dice,40,0.8844666715179171
train,Dice,41,0.8824858885435831
train,Dice,42,0.8966160083100909
train,Dice,43,0.8914319844472975
train,Dice,44,0.8967947186458678
train,Dice,45,0.8821606557993662
train,Dice,46,0.8908138296433857
train,Dice,47,0.8856629275140309
train,Dice,48,0.8905334522326788
train,Dice,49,0.8851116924058824
train,Dice,50,0.8909301850057784
train,Dice,51,0.8926651499101094
train,Dice,52,0.8879067968754542
train,Dice,53,0.8902542207922254
train,Dice,54,0.8981733520825704
train,Dice,55,0.8998318747395561
train,Dice,56,0.8957526939255851
train,Dice,57,0.8985763887564341
train,Dice,58,0.8946609929913566
train,Dice,59,0.8962784636588323
train,Dice,60,0.8948558689582915
train,Dice,61,0.8912206093470255
train,Dice,62,0.9001152160621825
train,Dice,63,0.9012169845047451
train,Dice,64,0.899787310333479
train,Dice,65,0.8966618073838097
train,Dice,66,0.9032466007130486
train,Dice,67,0.9037876441365197
train,Dice,68,0.8965536689474469
train,Dice,69,0.8940167398679824
train,Dice,70,0.910526807819094
train,Dice,71,0.9005538040683383
train,Dice,72,0.9038386373292833
train,Dice,73,0.8969508480458033
train,Dice,74,0.9024418748560405
train,Dice,75,0.9032174547513326
train,Dice,76,0.9014475622347423
train,Dice,77,0.8989093573320479
train,Dice,78,0.9020004364706221
train,Dice,79,0.9076339190914517
train,Dice,80,0.9054958344925017
train,Dice,81,0.9081782570907048
train,Dice,82,0.9060313992557072
train,Dice,83,0.906397548459825
train,Dice,84,0.9053023563964027
train,Dice,85,0.9123319671267555
train,Dice,86,0.9014485329389572
train,Dice,87,0.9047878902582895
train,Dice,88,0.9053984795297895
train,Dice,89,0.9124380811339333
train,Dice,90,0.9218887417089372
train,Dice,91,0.9111446986595789
train,Dice,92,0.9138480630658922
train,Dice,93,0.917247684938567
train,Dice,94,0.9088040703818911
train,Dice,95,0.9119427324760527
train,Dice,96,0.9086602372782571
train,Dice,97,0.9103286450817472
train,Dice,98,0.9103348028092157
train,Dice,99,0.9062616001991999
train,Jaccard,0,0.20866633423914513
train,Jaccard,1,0.28320521488785744
train,Jaccard,2,0.28777918290524257
train,Jaccard,3,0.6719961506979806
train,Jaccard,4,0.7518402281261626
train,Jaccard,5,0.7457804119303113
train,Jaccard,6,0.7433623068389439
train,Jaccard,7,0.7437137244712739
train,Jaccard,8,0.7419056615659169
train,Jaccard,9,0.7426768711635044
train,Jaccard,10,0.7424967423790977
train,Jaccard,11,0.7430607541686013
train,Jaccard,12,0.7422460821412858
train,Jaccard,13,0.7445301917337236
train,Jaccard,14,0.7505705853303274
train,Jaccard,15,0.7556037519659314
train,Jaccard,16,0.7626586712542034
train,Jaccard,17,0.7728799063534963
train,Jaccard,18,0.7866559390510831
train,Jaccard,19,0.7969655046860377
train,Jaccard,20,0.8022624580633073
train,Jaccard,21,0.8138962373847053
train,Jaccard,22,0.819749130379586
train,Jaccard,23,0.8261814621232805
train,Jaccard,24,0.835214288461776
train,Jaccard,25,0.8324984255291167
train,Jaccard,26,0.8350366325605483
train,Jaccard,27,0.828481233545712
train,Jaccard,28,0.8385524387870517
train,Jaccard,29,0.8399315391268048
train,Jaccard,30,0.8418286648534593
train,Jaccard,31,0.8463337236926669
train,Jaccard,32,0.8423148443301519
train,Jaccard,33,0.8507685803231739
train,Jaccard,34,0.8471451174645197
train,Jaccard,35,0.8388521032673972
train,Jaccard,36,0.8573263181107385
train,Jaccard,37,0.8590398146992638
train,Jaccard,38,0.8522883114360628
train,Jaccard,39,0.8577394577718916
train,Jaccard,40,0.8492066242865154
train,Jaccard,41,0.8464175994907107
train,Jaccard,42,0.8615295638640722
train,Jaccard,43,0.8583494765417916
train,Jaccard,44,0.860693355401357
train,Jaccard,45,0.8470949161620367
train,Jaccard,46,0.8539912714844659
train,Jaccard,47,0.8520839242708116
train,Jaccard,48,0.8555675049622854
train,Jaccard,49,0.851061442778224
train,Jaccard,50,0.8561788400014242
train,Jaccard,51,0.8578509220055172
train,Jaccard,52,0.8523622517074857
train,Jaccard,53,0.8556351782310576
train,Jaccard,54,0.8612708229394186
train,Jaccard,55,0.8621092729625248
train,Jaccard,56,0.8612625520853769
train,Jaccard,57,0.8631021344945544
train,Jaccard,58,0.859310500678562
train,Jaccard,59,0.8606503783237367
train,Jaccard,60,0.8608719096297309
train,Jaccard,61,0.8592063259510767
train,Jaccard,62,0.8658798407940638
train,Jaccard,63,0.8656555222613471
train,Jaccard,64,0.8660654418525242
train,Jaccard,65,0.8630782961845398
train,Jaccard,66,0.8698892948173341
train,Jaccard,67,0.8696736005090532
train,Jaccard,68,0.8618572432370413
train,Jaccard,69,0.8590331134342012
train,Jaccard,70,0.8764451110646838
train,Jaccard,71,0.8644965702579135
train,Jaccard,72,0.8711314463899249
train,Jaccard,73,0.8628596713145574
train,Jaccard,74,0.8681657583940596
train,Jaccard,75,0.8692090965452648
train,Jaccard,76,0.8678946856941495
train,Jaccard,77,0.865479745325588
train,Jaccard,78,0.8684406692073459
train,Jaccard,79,0.8732507555257707
train,Jaccard,80,0.8708790824526832
train,Jaccard,81,0.8730053000506901
train,Jaccard,82,0.8711048974877312
train,Jaccard,83,0.8734994786126273
train,Jaccard,84,0.8701629276786532
train,Jaccard,85,0.8772722198849633
train,Jaccard,86,0.8681500688904807
train,Jaccard,87,0.8709563456830525
train,Jaccard,88,0.8697479984589985
train,Jaccard,89,0.8767183380467551
train,Jaccard,90,0.8881428688764572
train,Jaccard,91,0.8754146652562278
train,Jaccard,92,0.8787622373728525
train,Jaccard,93,0.882148116117432
train,Jaccard,94,0.8726160320497695
train,Jaccard,95,0.8781144917011261
train,Jaccard,96,0.876422860792705
train,Jaccard,97,0.876409364598138
train,Jaccard,98,0.8757500314996356
train,Jaccard,99,0.8717716158855529
train,Precision,0,0.3145353774584475
train,Precision,1,0.36290935870437396
train,Precision,2,0.4278034456074238
train,Precision,3,0.8596666627341792
train,Precision,4,0.982366470353944
train,Precision,5,0.9884782674766722
train,Precision,6,0.9897369714010329
train,Precision,7,0.9936732458216804
train,Precision,8,0.9918998245682035
train,Precision,9,0.9926604614371345
train,Precision,10,0.9924248464050747
train,Precision,11,0.9929124620698747
train,Precision,12,0.9918124604792822
train,Precision,13,0.9881832571256728
train,Precision,14,0.9851340807619549
train,Precision,15,0.9853558774505343
train,Precision,16,0.9908576423213595
train,Precision,17,0.9882829487323761
train,Precision,18,0.9833365827798843
train,Precision,19,0.978393751240912
train,Precision,20,0.9784035008578074
train,Precision,21,0.973356340612684
train,Precision,22,0.9669332624900908
train,Precision,23,0.9711571002290362
train,Precision,24,0.9627909631956191
train,Precision,25,0.9679267257452011
train,Precision,26,0.9583527530942645
train,Precision,27,0.9548986539954231
train,Precision,28,0.9553600145237786
train,Precision,29,0.9557775762819108
train,Precision,30,0.9526440188998267
train,Precision,31,0.9552774372554961
train,Precision,32,0.9537122817266555
train,Precision,33,0.9535861519120988
train,Precision,34,0.9507050925777072
train,Precision,35,0.9406467051733107
train,Precision,36,0.9605827714715686
train,Precision,37,0.9507457869393485
train,Precision,38,0.9529084109124684
train,Precision,39,0.9538204996358781
train,Precision,40,0.9524867137273153
train,Precision,41,0.9521390951815105
train,Precision,42,0.9560709673733938
train,Precision,43,0.9448056426786241
train,Precision,44,0.9597884792657125
train,Precision,45,0.9438672136692774
train,Precision,46,0.9534320547467187
train,Precision,47,0.9514797670500619
train,Precision,48,0.9460812374239876
train,Precision,49,0.9516676472766059
train,Precision,50,0.947734779545239
train,Precision,51,0.9464311663593564
train,Precision,52,0.9557380229234695
train,Precision,53,0.9455882594698951
train,Precision,54,0.9532433287018821
train,Precision,55,0.9550943353346416
train,Precision,56,0.9538022762253171
train,Precision,57,0.9575480173031489
train,Precision,58,0.9520705604837054
train,Precision,59,0.9532941175358636
train,Precision,60,0.9403418721187682
train,Precision,61,0.9503047544331777
train,Precision,62,0.9581499582245236
train,Precision,63,0.9548852159863427
train,Precision,64,0.9534225314855576
train,Precision,65,0.9514034021468389
train,Precision,66,0.9545473839555468
train,Precision,67,0.9540476124911081
train,Precision,68,0.9495673655044465
train,Precision,69,0.9524210542440414
train,Precision,70,0.9537522927636192
train,Precision,71,0.9511114841415769
train,Precision,72,0.9546607903071812
train,Precision,73,0.9543711883681161
train,Precision,74,0.9561336466244289
train,Precision,75,0.949840356196676
train,Precision,76,0.9500409733681452
train,Precision,77,0.9498787777764457
train,Precision,78,0.9492623884053457
train,Precision,79,0.9573384942043395
train,Precision,80,0.9510360168559211
train,Precision,81,0.9514547508387339
train,Precision,82,0.9536512125106085
train,Precision,83,0.9555638631184896
train,Precision,84,0.9455125431219736
train,Precision,85,0.9580933309736706
train,Precision,86,0.9458418353682473
train,Precision,87,0.9503080043054762
train,Precision,88,0.9546248132274264
train,Precision,89,0.960924451549848
train,Precision,90,0.9584005489235833
train,Precision,91,0.9572658531722569
train,Precision,92,0.9571280160120555
train,Precision,93,0.9557323257128397
train,Precision,94,0.9507911510410763
train,Precision,95,0.9499124146643139
train,Precision,96,0.9530250841662997
train,Precision,97,0.9541781310524259
train,Precision,98,0.9485889254581361
train,Precision,99,0.9532575280893416
train,Recall,0,0.7341656259128025
train,Recall,1,0.8014624303295499
train,Recall,2,0.7799490172238577
train,Recall,3,0.7796766899880909
train,Recall,4,0.7586421512422108
train,Recall,5,0.7524629547482445
train,Recall,6,0.7506491421234041
train,Recall,7,0.7500404779400144
train,Recall,8,0.7500058369977134
train,Recall,9,0.750016410435949
train,Recall,10,0.7500718966836021
train,Recall,11,0.7501482942274639
train,Recall,12,0.7504336223715827
train,Recall,13,0.7518014985890615
train,Recall,14,0.7579457852102461
train,Recall,15,0.7623999643893469
train,Recall,16,0.769338350210871
train,Recall,17,0.7796284123545602
train,Recall,18,0.7935375173886617
train,Recall,19,0.8028459272214344
train,Recall,20,0.80869288955416
train,Recall,21,0.8204132871968406
train,Recall,22,0.8267645693960644
train,Recall,23,0.8336563514811652
train,Recall,24,0.8443632807050433
train,Recall,25,0.8417109783206668
train,Recall,26,0.8454721314566476
train,Recall,27,0.8377281874418259
train,Recall,28,0.8486534435124624
train,Recall,29,0.8497892036324456
train,Recall,30,0.8523283551136652
train,Recall,31,0.8603150574933915
train,Recall,32,0.8570672351689566
train,Recall,33,0.8657327202104387
train,Recall,34,0.8596936116615931
train,Recall,35,0.8510299544958841
train,Recall,36,0.8686948439904622
train,Recall,37,0.8725378123067674
train,Recall,38,0.8660748920270375
train,Recall,39,0.8718376798289162
train,Recall,40,0.8617741210120065
train,Recall,41,0.8591285206022716
train,Recall,42,0.8782508749337423
train,Recall,43,0.8715750220276061
train,Recall,44,0.8743481628951573
train,Recall,45,0.8639500765573411
train,Recall,46,0.8691052907989139
train,Recall,47,0.8651882913850603
train,Recall,48,0.8675771043414161
train,Recall,49,0.8654846442597253
train,Recall,50,0.8726516919476646
train,Recall,51,0.8748411536216736
train,Recall,52,0.8662361374923161
