Phase,Metric,Epoch,Value
train,Loss,0,1.2129072802407401
train,Loss,1,0.939670830255463
train,Loss,2,0.7701957956666038
train,Loss,3,0.626577629219918
train,Loss,4,0.5171266921928951
train,Loss,5,0.4300191256971586
train,Loss,6,0.3620209661977632
train,Loss,7,0.30904401945216314
train,Loss,8,0.2672429249754974
train,Loss,9,0.23131969305021421
train,Loss,10,0.20093808553758122
train,Loss,11,0.17619773656839416
train,Loss,12,0.1546933219901153
train,Loss,13,0.13694906252480687
train,Loss,14,0.1218035410912264
train,Loss,15,0.10950956804056962
train,Loss,16,0.1000950135113228
train,Loss,17,0.09083527246756214
train,Loss,18,0.08345965242811612
train,Loss,19,0.07655714203914006
train,Loss,20,0.07229702400841884
train,Loss,21,0.06671423287618727
train,Loss,22,0.06283816180768467
train,Loss,23,0.058731326256834325
train,Loss,24,0.05543150375818923
train,Loss,25,0.05222364892030046
train,Loss,26,0.04883172048167104
train,Loss,27,0.04618200016695829
train,Loss,28,0.04478749788055817
train,Loss,29,0.042393649773051344
train,Loss,30,0.03998704460848655
train,Loss,31,0.03815422495383592
train,Loss,32,0.0368687981917035
train,Loss,33,0.035310106640238134
train,Loss,34,0.03337887732223386
train,Loss,35,0.03228650015911886
train,Loss,36,0.030826772873600323
train,Loss,37,0.029201674541192397
train,Loss,38,0.027806217516107217
train,Loss,39,0.027030077607681353
train,Loss,40,0.025596855629590295
train,Loss,41,0.025117871595457905
train,Loss,42,0.024079751844207447
train,Loss,43,0.023250695362332322
train,Loss,44,0.02310159222577654
train,Loss,45,0.021315964282534662
train,Loss,46,0.02118006376327858
train,Loss,47,0.020082950104205383
train,Loss,48,0.020121507845552906
train,Loss,49,0.018880004795002087
train,Loss,50,0.01811763588782577
train,Loss,51,0.017462179297581315
train,Loss,52,0.017182720902686317
train,Loss,53,0.016839157745596908
train,Loss,54,0.015895632738691
train,Loss,55,0.015360661338837374
train,Loss,56,0.015060746465765294
train,Loss,57,0.014615039424305516
train,Loss,58,0.014180360134646651
train,Loss,59,0.013831445792069038
train,Loss,60,0.013689708125422754
train,Loss,61,0.01303128712433612
train,Loss,62,0.012843163429005515
train,Loss,63,0.012409554539425742
train,Loss,64,0.012095541743162488
train,Loss,65,0.012000949953549675
train,Loss,66,0.011715748003639635
train,Loss,67,0.01137494872922876
train,Loss,68,0.010976425571633237
train,Loss,69,0.010592333540054304
train,Loss,70,0.010343741536850021
train,Loss,71,0.010138245637617296
train,Loss,72,0.00980555207379872
train,Loss,73,0.009522409050814098
train,Loss,74,0.00935896740494562
train,Loss,75,0.009750989199216877
train,Loss,76,0.009067675242910073
train,Loss,77,0.009044840499492628
train,Loss,78,0.008851111783379955
