Phase,Metric,Epoch,Value
train,Loss,0,1.1783386298588343
train,Loss,1,0.919581093958446
train,Loss,2,0.7336687544981638
train,Loss,3,0.6035249999591282
train,Loss,4,0.5032648905402138
train,Loss,5,0.4239398326192583
train,Loss,6,0.36107714758032844
train,Loss,7,0.3097415676429158
train,Loss,8,0.26996342837810516
train,Loss,9,0.23738195640700205
train,Loss,10,0.21010799936595417
train,Loss,11,0.18806226338659013
train,Loss,12,0.16701031227906546
train,Loss,13,0.1494871142009894
train,Loss,14,0.133849314813103
train,Loss,15,0.12154715703356833
train,Loss,16,0.11101049016274157
train,Loss,17,0.10096638844836325
train,Loss,18,0.09310174121388368
train,Loss,19,0.08586038178986027
train,Loss,20,0.07962602243891784
train,Loss,21,0.07473873941316492
train,Loss,22,0.0690093222739441
train,Loss,23,0.06439523079565593
train,Loss,24,0.06096799640605847
train,Loss,25,0.05707345432823613
train,Loss,26,0.053662058586875595
train,Loss,27,0.05082338188020956
train,Loss,28,0.04753094991402967
train,Loss,29,0.04468458438558238
train,Loss,30,0.042432358488440514
train,Loss,31,0.04039474882717643
train,Loss,32,0.038039508630477246
train,Loss,33,0.03602573730140215
train,Loss,34,0.03388765554076859
train,Loss,35,0.03227846160353649
train,Loss,36,0.031242984413568462
train,Loss,37,0.0298370801666308
train,Loss,38,0.029328079960708107
train,Loss,39,0.026687798511591695
train,Loss,40,0.025538658080179067
train,Loss,41,0.024279831199064142
train,Loss,42,0.023117693251974526
train,Loss,43,0.022072666546418554
train,Loss,44,0.021130895175571953
train,Loss,45,0.020755165223298327
train,Loss,46,0.01996460245434372
train,Loss,47,0.019187956183616604
train,Loss,48,0.01839857129380107
train,Loss,49,0.017599699298097266
train,Loss,50,0.01735735339822159
train,Loss,51,0.0160937572807251
train,Loss,52,0.01570305833593011
train,Loss,53,0.015583363760794913
train,Loss,54,0.01486593184416138
train,Loss,55,0.014568040236121132
train,Loss,56,0.013849574695563032
train,Loss,57,0.013466569173726298
train,Loss,58,0.013165066306967111
train,Loss,59,0.013350758391122023
train,Loss,60,0.012617026106454432
train,Loss,61,0.011901305733425986
train,Loss,62,0.011743899357194701
train,Loss,63,0.01177107808291025
train,Loss,64,0.012224954275769136
train,Loss,65,0.011385144743447503
train,Loss,66,0.010720849974036571
train,Loss,67,0.010517592236976184
train,Loss,68,0.010707248107618875
train,Loss,69,0.010009047724971814
train,Loss,70,0.009715060564866733
train,Loss,71,0.009337091618882758
train,Loss,72,0.00907737201833654
train,Loss,73,0.009081448860732573
train,Loss,74,0.008627186080307834
train,Loss,75,0.008506570244207978
