Phase,Metric,Epoch,Value
train,Loss,0,0.6162234246730804
train,Loss,1,0.5664988607168198
train,Loss,2,0.5302693098783493
train,Loss,3,0.5043756738305092
train,Loss,4,0.4826187938451767
train,Loss,5,0.4644913151860237
train,Loss,6,0.4495939761400223
train,Loss,7,0.4349958673119545
train,Loss,8,0.42390110343694687
train,Loss,9,0.4126901254057884
train,Loss,10,0.4015520140528679
train,Loss,11,0.3910832107067108
train,Loss,12,0.3795737326145172
train,Loss,13,0.36877719312906265
train,Loss,14,0.3581402897834778
train,Loss,15,0.34873101115226746
train,Loss,16,0.33976776897907257
train,Loss,17,0.33018825203180313
train,Loss,18,0.32295365631580353
train,Loss,19,0.31626154482364655
train,Loss,20,0.3103136569261551
train,Loss,21,0.3039996922016144
train,Loss,22,0.2971384599804878
train,Loss,23,0.29157712310552597
train,Loss,24,0.2853086441755295
train,Loss,25,0.2805190309882164
train,Loss,26,0.2755221202969551
train,Loss,27,0.2705727219581604
train,Loss,28,0.2667841985821724
train,Loss,29,0.26272639632225037
train,Loss,30,0.2594100832939148
train,Loss,31,0.256211556494236
train,Loss,32,0.25265469402074814
train,Loss,33,0.2496730163693428
train,Loss,34,0.2470368631184101
train,Loss,35,0.2437891662120819
train,Loss,36,0.24092182144522667
train,Loss,37,0.23892776295542717
train,Loss,38,0.2380099855363369
train,Loss,39,0.23336200788617134
train,Loss,40,0.23179258406162262
train,Loss,41,0.22982199862599373
train,Loss,42,0.22588593885302544
train,Loss,43,0.22525028884410858
train,Loss,44,0.2218375988304615
train,Loss,45,0.21950847655534744
train,Loss,46,0.2183665782213211
train,Loss,47,0.21671666577458382
train,Loss,48,0.21474502235651016
train,Loss,49,0.2121553160250187
train,Loss,50,0.21052423119544983
train,Loss,51,0.20888398215174675
train,Loss,52,0.20603277534246445
train,Loss,53,0.20399164780974388
train,Loss,54,0.2036164291203022
train,Loss,55,0.20276452228426933
train,Loss,56,0.19864321500062943
train,Loss,57,0.19764216616749763
train,Loss,58,0.19743644818663597
train,Loss,59,0.19300000369548798
train,Loss,60,0.19251015782356262
train,Loss,61,0.19125589728355408
train,Loss,62,0.1888759508728981
train,Loss,63,0.18717110902071
train,Loss,64,0.18747609108686447
train,Loss,65,0.18583209067583084
train,Loss,66,0.18323596939444542
train,Loss,67,0.1801474317908287
train,Loss,68,0.17985375970602036
train,Loss,69,0.1783134639263153
train,Loss,70,0.17669186368584633
train,Loss,71,0.17443999648094177
train,Loss,72,0.1730404645204544
train,Loss,73,0.1715916320681572
train,Loss,74,0.1706901453435421
train,Loss,75,0.16937673836946487
train,Loss,76,0.16716385260224342
train,Loss,77,0.16673513501882553
train,Loss,78,0.1645950712263584
train,Loss,79,0.16386759653687477
train,Loss,80,0.16298487037420273
train,Loss,81,0.16197558492422104
train,Loss,82,0.15978610143065453
train,Loss,83,0.15785660967230797
train,Loss,84,0.15649905800819397
train,Loss,85,0.15503822267055511
train,Loss,86,0.15357958897948265
train,Loss,87,0.1527804397046566
train,Loss,88,0.15166622400283813
train,Loss,89,0.15025421604514122
train,Loss,90,0.14906831830739975
train,Loss,91,0.14712081104516983
train,Loss,92,0.14588996022939682
train,Loss,93,0.14434416219592094
train,Loss,94,0.14326423034071922
train,Loss,95,0.1433114893734455
train,Loss,96,0.14152133837342262
train,Loss,97,0.14018604904413223
train,Loss,98,0.13843513652682304
train,Loss,99,0.13782723620533943
train,Dice,0,0.4939652308821678
train,Dice,1,0.5197797417640686
train,Dice,2,0.5333266705274582
train,Dice,3,0.5359573513269424
train,Dice,4,0.5324403196573257
train,Dice,5,0.5266248732805252
train,Dice,6,0.5146903097629547
train,Dice,7,0.5055075436830521
train,Dice,8,0.49925825744867325
train,Dice,9,0.49738138914108276
train,Dice,10,0.4971568435430527
train,Dice,11,0.497079074382782
train,Dice,12,0.4973270073533058
train,Dice,13,0.4972657561302185
train,Dice,14,0.4972700998187065
train,Dice,15,0.4972015991806984
train,Dice,16,0.49713364243507385
train,Dice,17,0.49735967069864273
train,Dice,18,0.4971785843372345
train,Dice,19,0.4972415789961815
train,Dice,20,0.4969853237271309
train,Dice,21,0.4969855099916458
train,Dice,22,0.49708278477191925
train,Dice,23,0.49724144488573074
train,Dice,24,0.49733535945415497
train,Dice,25,0.49743030220270157
train,Dice,26,0.49727483093738556
train,Dice,27,0.4973008334636688
train,Dice,28,0.49727189540863037
train,Dice,29,0.49727196246385574
train,Dice,30,0.49720463901758194
train,Dice,31,0.49724148213863373
train,Dice,32,0.4971785992383957
train,Dice,33,0.4971785470843315
train,Dice,34,0.49724146723747253
train,Dice,35,0.49727196246385574
train,Dice,36,0.4974304288625717
train,Dice,37,0.49720466136932373
train,Dice,38,0.4969854801893234
train,Dice,39,0.4974304139614105
train,Dice,40,0.49717865884304047
train,Dice,41,0.49709217995405197
train,Dice,42,0.49735986441373825
train,Dice,43,0.49713415652513504
train,Dice,44,0.49733521044254303
train,Dice,45,0.4973007068037987
train,Dice,46,0.4971786215901375
train,Dice,47,0.49708291888237
train,Dice,48,0.49709227681159973
train,Dice,49,0.4972047284245491
train,Dice,50,0.4972047060728073
train,Dice,51,0.4971785247325897
train,Dice,52,0.4974304214119911
