Phase,Metric,Epoch,Value
train,Loss,0,0.9697261439429389
train,Loss,1,0.8359520408842299
train,Loss,2,0.7627081354459126
train,Loss,3,0.7095959994528028
train,Loss,4,0.6628158609072368
train,Loss,5,0.6293527324994405
train,Loss,6,0.5951376345422533
train,Loss,7,0.5652200248506334
train,Loss,8,0.5440485808584425
train,Loss,9,0.5195190846920014
train,Loss,10,0.5065520114368862
train,Loss,11,0.47855228384335835
train,Loss,12,0.46113179193602666
train,Loss,13,0.4492792785167694
train,Loss,14,0.43570405774646337
train,Loss,15,0.4275184432665507
train,Loss,16,0.4214767224258847
train,Loss,17,0.40905448529455396
train,Loss,18,0.41216746701134577
train,Loss,19,0.39510519438319736
train,Loss,20,0.39887902206844755
train,Loss,21,0.38239704569180805
train,Loss,22,0.391305414835612
train,Loss,23,0.3757154954804314
train,Loss,24,0.37622047397825453
train,Loss,25,0.35712172852622137
train,Loss,26,0.3615345239639282
train,Loss,27,0.36672968533304
train,Loss,28,0.3694959859053294
train,Loss,29,0.35490872727500067
train,Loss,30,0.3559705893198649
train,Loss,31,0.34714612430996367
train,Loss,32,0.3453577280044556
train,Loss,33,0.3335179169972738
train,Loss,34,0.34198221431838144
train,Loss,35,0.34057795537842644
train,Loss,36,0.33876439068052505
train,Loss,37,0.3338616930776172
train,Loss,38,0.33230577574835884
train,Loss,39,0.3271316021680832
train,Loss,40,0.31742996275424956
train,Loss,41,0.32342751390404173
train,Loss,42,0.31945602264669204
train,Loss,43,0.3212227950493495
train,Loss,44,0.3164397620492511
train,Loss,45,0.3121374825636546
train,Loss,46,0.31910212801562415
train,Loss,47,0.32167154451211294
train,Loss,48,0.31030626363224456
train,Loss,49,0.3144990295171738
train,Loss,50,0.3117918481429418
train,Loss,51,0.3087090406152937
train,Loss,52,0.30171680582894217
train,Loss,53,0.2999381525648965
train,Loss,54,0.3019628687037362
train,Loss,55,0.31223817269007365
train,Loss,56,0.3009712702698178
train,Loss,57,0.2978923115465376
train,Loss,58,0.29775750041008
train,Loss,59,0.2964173220925861
train,Loss,60,0.29521996941831374
train,Loss,61,0.3045698172516293
train,Loss,62,0.29204483992523617
train,Loss,63,0.2938578161928389
train,Loss,64,0.29404108458095124
train,Loss,65,0.2909516794814004
train,Loss,66,0.2850961665312449
train,Loss,67,0.2859935286972258
train,Loss,68,0.27795209454165565
train,Loss,69,0.2843318151103126
train,Loss,70,0.2875665465990702
train,Loss,71,0.2891012214952045
train,Loss,72,0.28470127251413135
train,Loss,73,0.2887391083770328
train,Loss,74,0.27306926548480986
train,Loss,75,0.2729727155632443
train,Loss,76,0.27636829051706524
train,Loss,77,0.2793262607521481
train,Loss,78,0.27856109142303465
train,Loss,79,0.27558764815330505
train,Loss,80,0.26677661968602073
train,Loss,81,0.27144914666811626
train,Loss,82,0.27864901920159657
train,Loss,83,0.27545075946384007
